Invoice Date,Invoice Day,Customer Name,Master Channel,Channel,Category,Brand,Market,Sub Brand,Product Description,Sales Volume,Sales Value,Discount,Tax,Net Amount,Sales Cases,Sales Pieces,Invoice Number
3/6/2026,Wednesday,MAKI KARYANA,RTM,Wholesale,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.02268,"19,682.90",-787.32,"4,272.29","23,167.88",10,0,PFES26043970
3/6/2026,Wednesday,MAKI KARYANA,RTM,Wholesale,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.006804,"5,904.87",-236.19,"1,281.69","6,950.36",3,0,PFES26043970
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,CLEAR MEN,WASH & CARE,CLEAR MALE SHAMPOO DEEP CLEANSE,CLEAR SHMP DEEP CLEANSE SACHET 768X3.5ML,0.000576,618.71,-9.28,125.69,735.12,0,160,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE DYN HFR SACHET P1 192X12ML,0.000297,371.22,-5.57,75.41,441.07,0,24,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE SHMP HAIRFAL RESCUE 24X175ML,0.000361,711.16,-17.67,147.57,841.06,0,2,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE DYN HFR SACHET 768X5ML,0.000247,371.22,-5.57,75.41,441.07,0,48,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE DYN IR SACHET P1 192X12ML,0.000297,371.22,-5.57,75.41,441.07,0,24,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE SHMP INTNS REPAIR DYN 48X80ML,0.000082,142.69,-3.55,31.2,170.35,0,1,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE DYN IR SACHET 768X5ML,0.000247,371.22,-5.57,75.41,441.07,0,48,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.002976,"2,474.83",-37.12,502.77,"2,940.47",0,320,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP SACH 480X9ML,0.001488,"1,237.41",-18.56,251.38,"1,470.23",0,160,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 24X185ML,0.000572,"1,024.36",-25.46,211.96,"1,210.86",0,3,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.003164,"2,969.79",-44.55,603.32,"3,528.56",1,0,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 12X360ML,0.001112,"1,707.27",-42.43,353.26,"2,018.10",0,3,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 48X80ML,0.000989,"1,730.03",-145.24,357.46,"1,942.25",0,12,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO HAIR FALL,SUNSILK HFS SHMP JUMBO SACH PS 384X7ML,0.000576,618.71,-9.28,125.69,735.12,0,80,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO THICK & LONG,SUNSILK T&L SHMP JUMBO SACH PS 384X7ML,0.000115,123.74,-1.86,25.14,147.02,0,16,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,SKIN CARE,GLOW & LOVELY,FACE,GLOW&LOVELY FC MSTRSR CRM MLTVTMN,GLOW&LOVELY GIOVINE MV BN 120X14ML,0.000166,451.46,-6.77,94.21,538.9,0,12,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,SKIN CARE,GLOW & LOVELY,FACE,GLOW&LOVELY FC MSTRSR CRM MLTVTMN,GLOW&LOVELY GIOVINE MV SACHET 768X4ML,0.000317,592.25,-67.22,125.27,650.3,0,80,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,COOKING AIDS,KNORR,BOUILLONS & SEASONINGS,KNORR CUBE BOUILLON CHICKEN,KNORR CKN CUBE IRON PI 288X18G,0,0,0,0,0,0,0,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0.00324,"2,811.84",-98.41,613.51,"3,326.93",1,0,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.006804,"5,904.87",-236.19,"1,281.69","6,950.36",3,0,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS SBERRY CUSTARD,RAFHAN AMBT DST SBERY CSTD PI7 240X45G,0.00108,937.28,-37.49,203.44,"1,103.23",0,24,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS SBERRY CUSTARD,RAFHAN AMB DSRT SBERRY CSTRD PI7 36X275G,0.00055,343.67,-13.75,74.6,404.52,0,2,PFES26044141
4/6/2026,Thursday,MOHASGHAR RAHMANI  K S,RTM,Wholesale,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS VANILA CUSTARD,RAFHAN AMB DSRT VNLA CSTRD PI7 36X275G,0.00055,343.67,-13.75,74.6,404.52,0,2,PFES26044141
3/6/2026,Wednesday,MUHAMMAD AKRAM   K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBUOY SHMP AD SACHET 480X9ML,0.000149,123.74,0,25.15,148.89,0,16,PFES26043968
3/6/2026,Wednesday,MUHAMMAD AKRAM   K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HERBAL SHP P1 48X90ML,0.000556,888.38,-8.88,188.36,"1,067.86",0,6,PFES26043968
3/6/2026,Wednesday,MUHAMMAD AKRAM   K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.000149,123.74,0,25.15,148.89,0,16,PFES26043968
3/6/2026,Wednesday,MUHAMMAD AKRAM   K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 24X185ML,0.000953,"1,707.27",-17.07,353.39,"2,043.58",0,5,PFES26043968
3/6/2026,Wednesday,MUHAMMAD AKRAM   K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 48X80ML,0.000494,865.02,-60.55,178.79,983.25,0,6,PFES26043968
3/6/2026,Wednesday,MUHAMMAD AKRAM   K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO THICK & LONG,SUNSILK SUNRISE SHP T&L PO 24X185ML,0.000381,605.51,-6.06,125.33,724.79,0,2,PFES26043968
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE SHMP HAIRFAL RESCUE 24X175ML,0.00018,355.58,-7.08,73.8,422.3,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE SHMP HAIRFAL RESCUE DYN P2 12X360ML,0.000371,604.48,-12.03,125.45,717.91,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE DYN IR SACHET P1 192X12ML,0.000099,123.74,-1.24,25.14,147.65,0,8,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE SHMP INTNS RPR DYN W/O ACR 24X175ML,0.00018,393.41,-7.83,81.65,467.22,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE SHMP INTNS RPR DYN WO AC P 12X360ML,0.000371,696.03,-13.85,144.45,826.63,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHMP DAILY NOURISHING OIL CARE,DOVE SHMP DLY NRSHNG OIL DYN P1 24X175ML,0.00018,393.41,-7.83,81.65,467.22,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHMP DAILY NOURISHING OIL CARE,DOVE SHMP NRSHNG OIL DYN P1 12X360ML,0.000371,658.2,-13.1,136.6,781.7,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBUOY SHMP AD SACHET 480X9ML,0.000149,123.74,-1.24,25.14,147.65,0,16,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HERBAL SHP P2 12X370ML,0.000762,938.12,-55.82,194.51,"1,076.81",0,2,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.000446,371.22,-3.71,75.42,442.94,0,48,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO NATURALLY SILKY,LIFEBUOY SHMP NAT SILKY P2 12X370ML,0.000381,469.06,-9.33,97.35,557.07,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP SACH 480X9ML,0.000298,247.48,-2.47,50.28,295.29,0,32,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000264,247.48,-2.47,50.28,295.29,0,64,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,SKIN CARE,GLOW & LOVELY,FACE,GLOW & LOVELY FACIAL MST MLTVIT CRM,GLOW&LOVELY GIOVINE MV 72X25G,0.000025,127.91,-16.48,26.62,138.06,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,SKIN CARE,GLOW & LOVELY,FACE,GLOW & LOVELY FACIAL WASH FOAM,GLOW&LOVELY MV FW NA 48X50G,0.00005,149.73,-1.5,31.25,179.49,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,SKIN CARE,POND'S,FACE,POND'S FWL CM PERF CC FACEWASH,PONDS MRCLE PU BRGHT P24 24X100G,0.0001,372.85,-3.73,81.56,450.69,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,SKIN CARE,POND'S,FACE,POND'S FW LTN ESSNTL CARE PURE WHITE,PONDS BRGHT MRCLE PU WHITE FW 48X50G,0.00005,215.11,-2.15,47.06,260.01,0,1,PFES26044124
4/6/2026,Thursday,PUNJAB  K S,RTM,Wholesale,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS SBERRY CUSTARD,RAFHAN AMB DSRT SBERRY CSTRD PI7 36X275G,0.000275,171.83,-6.01,37.49,203.31,0,1,PFES26044124
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE CONDITIONER HAIR FALL RESCUE,DOVE CND HAIR FAL RSC DYN OCN P 24X180ML,0,0,0,0,0,0,0,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE HAIR CONDITIONER,DOVE COND INTNSE REPAIR DYN OCN 24X180ML,0.000529,"1,225.61",-30.46,254.33,"1,449.48",0,3,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO DRYNESS CARE,DOVE SHMP DRYNSS CARE DYN P1 12X360ML,0.001112,"1,974.59",-49.07,409.75,"2,335.28",0,3,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE SHMP HAIRFAL RESCUE 24X175ML,0.000541,"1,066.73",-26.51,221.36,"1,261.59",0,3,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE SHMP HAIRFAL RESCUE DYN P2 12X360ML,0.001112,"1,813.45",-45.06,376.31,"2,144.70",0,3,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE DYN IR SACHET P1 192X12ML,0.002373,"2,969.79",-44.55,603.32,"3,528.56",1,0,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE SHMP INTNS RPR DYN W/O ACR 24X175ML,0.000721,"1,573.62",-39.1,326.55,"1,861.06",0,4,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE SHMP INTNS RPR DYN WO AC P 12X360ML,0.001112,"2,088.08",-51.89,433.3,"2,469.49",0,3,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHMP ANTI DANDRUFF,DOVE SHMP ANTI DANDRUFF 12X360ML,0.000742,"1,437.44",-35.72,298.29,"1,700.01",0,2,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,DOVE,WASH & CARE,DOVE SHMP DAILY NOURISHING OIL CARE,DOVE SHMP NRSHNG OIL DYN P1 12X360ML,0.001112,"1,974.59",-49.07,409.75,"2,335.28",0,3,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBOUY SHMP ANTI DANDRUFF PI 12X370ML,0.002287,"2,814.36",-42.22,584.16,"3,356.30",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HERBAL SHP P1 6X650ML,0.004017,"5,220.18",-129.72,"1,083.26","6,173.72",1,0,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO NATURALLY LONG,LIFEBUOY SHP ICNC NT LNG SHP P2 24X175ML,0.002163,"2,905.15",-72.19,602.86,"3,435.81",0,12,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO NATURALLY LONG,LIFEBUOY SHP ICNC NAT LONG P2 12X370ML,0.002287,"2,814.36",-69.94,584.02,"3,328.44",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO NATURALLY SILKY,LIFEBUOY SHMP NAT SILKY P2 12X370ML,0.002287,"2,814.36",-69.94,584.02,"3,328.44",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONIN SHMP P2 24X175ML,0.001082,"1,452.57",-36.1,301.43,"1,717.90",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP P2 12X370ML,0.004573,"5,628.72",-139.87,"1,168.03","6,656.88",1,0,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP P1 6X650ML,0.004017,"5,220.18",-129.72,"1,083.26","6,173.72",1,0,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 48X80ML,0.001978,"3,460.06",-290.47,714.92,"3,884.51",0,24,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO HAIR FALL,SUNSILK SUNRISE SHP HFS PI 24X185ML,0.001143,"2,271.80",-56.45,470.07,"2,685.42",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO HAIR FALL,SUNSILK SUNRISE SHP HFS PO 6X660ML,0.001401,"1,737.62",-26.06,359.63,"2,071.18",0,2,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO THICK & LONG,SUNSILK SUNRISE SHP T&L PO 24X185ML,0.001143,"1,816.53",-45.14,375.87,"2,147.26",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO THICK & LONG,SUNSILK SUNRISE SHP T&L PI 12X360ML,0.002225,"3,637.62",-90.39,752.68,"4,299.90",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO THICK & LONG,SUNSILK SUNRISE SHP T&L PO 6X660ML,0.001401,"1,737.62",-43.18,359.54,"2,053.98",0,2,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO THICK & LONG,SUNSILK SUNRISE SHP T&L PI 6X660ML,0.001401,"2,123.08",-52.76,439.3,"2,509.62",0,2,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHMP HEALTHIER & LONG,SUNSILK SUNRISE SHP L&H PS 12X360ML,0.002225,"3,414.54",-84.85,706.52,"4,036.21",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHMP HEALTHIER & LONG,SUNSILK SUNRISE SHP L&H PS 24X185ML,0.002287,"4,097.44",-101.82,847.83,"4,843.44",0,12,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,TRESEMME,WASH & CARE,TRESEMME SHAMPOO BOND PLEX & REPAIR,TRESEMME SHP BOND PLX&REPR P2 24X170ML,0.000525,"1,183.09",-29.4,258.72,"1,412.41",0,3,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,HAIR CARE,TRESEMME,WASH & CARE,TRESEMME SHAMPOO KERATIN SMOOTH,TRESEMME SHP KRATN SMT&STRT P10 24X170ML,0.0007,"1,577.45",-39.2,344.96,"1,883.21",0,4,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,SKIN CARE,GLOW & HANDSOME,FACE,GLOW & HANDSOME MEN FCIAL FOAM FACE WASH,GLOW&HANDSOME MEN FACE WASH PI8 48X50G,0.0003,993.21,-14.9,207.25,"1,185.57",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,SKIN CARE,GLOW & LOVELY,FACE,GLOW & LOVELY FACIAL MST MLTVIT CRM,GLOW&LOVELY GIOVINE MV 72X25G,0.0006,"3,069.93",-408.92,638.79,"3,299.81",0,24,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,SKIN CARE,GLOW & LOVELY,FACE,GLOW & LOVELY MULTIVITAMIN CRM,GLOW & LOVELY GISELLE MV 72X50G,0.0006,"2,889.35",-43.34,602.92,"3,448.93",0,12,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,SKIN CARE,GLOW & LOVELY,FACE,GLOW&LOVELY FC MSTRSR CRM MLTVTMN,GLOW&LOVELY GIOVINE MV SACHET 768X4ML,0.003041,"5,685.62",-645.32,"1,202.58","6,242.89",1,0,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,SKIN CARE,POND'S,FACE,POND'S FMC CM WHITE BEAUTY DAY CREAM,PONDS BRIGHT BEAUTY DAY CRM P6 24X50G,0.0003,"1,935.96",-29.04,423.46,"2,330.38",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,SKIN CARE,POND'S,FACE,POND'S FWL CM PERF CC FACEWASH,PONDS MRCLE PU BRGHT P24 24X100G,0.0006,"2,237.11",-33.56,489.33,"2,692.89",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,SKIN CARE,POND'S,FACE,POND'S FWL CM PERF CC FACEWASH,PONDS BRIGHT BEAUTY FW3 24X100G,0.0006,"2,237.11",-33.56,489.33,"2,692.89",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,CONDIMENTS,KNORR,KETCHUP,KNORR KETCHUP TOMATO,KNORR KETCHUP TOMATO PI9 12X800G,0.0024,"1,031.01",-15.47,229.61,"1,245.16",0,3,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,CONDIMENTS,KNORR,KETCHUP,KNORR KETCHUP TOMATO,KNORR KETCHUP TOMATO CP11 24X400G,0.0024,"1,101.31",-16.52,245.27,"1,330.06",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,CONDIMENTS,KNORR,OTHER CONDIMENTS,KNORR SALSA SAUCES CHILLI GARLIC,KNORR CHILLI GARLIC PI9 24X400G,0.0024,"1,195.03",-17.93,266.14,"1,443.25",0,6,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 18X180G,0.00648,"5,201.90",-156.06,"1,140.87","6,186.71",2,0,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS MANGO CUSTARD,RAFHAN AMB DSRT MANGO CSTRD PI7 36X275G,0.0033,"2,062.02",-92.79,445.24,"2,414.47",0,12,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS MANGO JELLY,RAFHAN AMB DSRT MANGO JELLY PI7 96X80G,0.00008,148.4,-2.23,33.05,179.23,0,1,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS SBERRY CUSTARD,RAFHAN AMB DSRT SBERRY CSTRD PI7 36X275G,0.0033,"2,062.02",-92.79,445.24,"2,414.47",0,12,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS SBERRY JELLY,RAFHAN AMB DSRT SBERRY JELLY PI7 96X80G,0.00096,"1,780.83",-26.71,396.61,"2,150.73",0,12,PFES26044497
6/6/2026,Saturday,YASEEN BROTHER S K S,RTM,Wholesale,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS VANILA CUSTARD,RAFHAN AMB DSRT VNLA CSTRD PI7 36X275G,0.0033,"2,062.02",-92.79,445.24,"2,414.47",0,12,PFES26044497
